program,jurisdiction,element,old_status,new_status,scope_version,citation_path,note
ssi,us-mo,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-ms,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-mt,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-nc,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-nd,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-ne,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-nh,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-nj,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-nm,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-nv,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-ny,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-oh,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-ok,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-or,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-pa,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-ri,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-sc,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-sd,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-tn,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-tx,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-ut,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-va,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-vt,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-wa,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-wi,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-wv,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us-wy,SSI-F-CFR416-APPK,EXTRACTABLE,PRESENT,us/regulation/2026-09-15-title-20-part-416-appendix-k,us/regulation/20/416/subpart-K/appendix/block-1,"Appendix to Subpart K taken as an official document from the eCFR renderer API (22,885 characters; extract-ecfr --include-appendices rejects subpart-scoped identifiers); inherited by every state"
ssi,us,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ak,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-al,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ar,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-az,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ca,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-co,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ct,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-dc,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-de,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-fl,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ga,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-hi,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ia,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-id,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-il,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-in,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ks,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ky,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-la,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ma,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-md,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-me,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-mi,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-mn,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-mo,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-ms,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-mt,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-nc,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
ssi,us-nd,SSI-F-POMS-SI-00529,EXTRACTABLE,PRESENT,us/manual/2026-09-15-ssi-poms-si-00529,us/manual/ssa/poms/si/r00529.020/redacted-pdf,"SI 00529's only listed section (SI R00529.020) is a redacted regional page whose HTML links the text as a PDF; the PDF taken (11 text pages, 19,556 characters); the si-remainder scope holds only the 46-character HTML stub"
