jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us,wic_cfr_246_14,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/14,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 10321 chars"
us,wic_cfr_246_15,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/15,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 1232 chars"
us,wic_cfr_246_16,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/16,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 28957 chars"
us,wic_cfr_246_16a,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/16a,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 37765 chars"
us,wic_cfr_246_17,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/17,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 4095 chars"
us,wic_cfr_246_18,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/18,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 13865 chars"
us,wic_cfr_246_19,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/19,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 6468 chars"
us,wic_cfr_246_20,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/20,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 2049 chars"
us,wic_cfr_246_21,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/21,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 1113 chars"
us,wic_cfr_246_22,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/22,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 3848 chars"
us,wic_cfr_246_23,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/23,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 5853 chars"
us,wic_cfr_246_24,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/24,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 2363 chars"
us,wic_cfr_246_25,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/25,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 5321 chars"
us,wic_cfr_246_26,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/26,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 14582 chars"
us,wic_cfr_246_27,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/27,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 1737 chars"
us,wic_cfr_246_28,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/28,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 668 chars"
us,wic_cfr_246_29,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/29,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 2953 chars"
us,wic_cfr_246_7b,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/b,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 2674 chars"
us,wic_cfr_246_7c,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/c,"yes (wic_category, meets_wic_categorical_eligibility)","section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 3543 chars"
us,wic_cfr_246_7d1,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/d/1,"yes (wic_income_limit, wic_fpg)","section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 2269 chars"
us,wic_cfr_246_7d2,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/d/2,partial (meets_wic_income_test; adjunctive via program receipt),"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 15697 chars"
us,wic_cfr_246_7e,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/e,partial (is_wic_at_nutritional_risk),"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 14180 chars"
us,wic_cfr_246_7f,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/f,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 4242 chars"
us,wic_cfr_246_7g,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/g,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 2054 chars"
us,wic_cfr_246_7h,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/h,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 3265 chars"
us,wic_cfr_246_7i,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/i,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 4254 chars"
us,wic_cfr_246_7j,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/j,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 4144 chars"
us,wic_cfr_246_7k,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/k,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 1816 chars"
us,wic_cfr_246_7l,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/l,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 1325 chars"
us,wic_cfr_246_7m,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/m,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 3743 chars"
us,wic_cfr_246_7n,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7/n,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 629 chars"
us,wic_cfr_246_10b,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/10,no,regex 'State agencies must (identify|authorize)|authorized supplemental foods|food list' matched in the us/regulation/7/246/10 body (2026-07-13-recovery-r2026-07-17-dedup): ify certain processed WIC-eligible fruits and vegetables on food lists where the potential exists for vendor or participant confusion in determining
us,wic_cfr_246_10c,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/10,partial (wic_food_package),regex 'tailor|substitut' matched in the us/regulation/7/246/10 body (2026-07-13-recovery-r2026-07-17-dedup): ich they are entitled as a Program participant and any food substitution options as specified in tables 1 through 3 to paragraphs (e)(9) through (11)
us,wic_cfr_246_10d,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/10,no,regex 'medical documentation' matched in the us/regulation/7/246/10 body (2026-07-13-recovery-r2026-07-17-dedup): ion would be less than the maximum monthly allowances. (d) Medical documentation—(1) Supplemental foods requiring medical documentation. Medical documentation i
us,wic_cfr_246_10e,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/10,"partial (wic/value by package, cvb/current)",regex 'maximum monthly allowance|Food Package (I|II|III|IV|V|VI|VII)\\b' matched in the us/regulation/7/246/10 body (2026-07-13-recovery-r2026-07-17-dedup): which must be authorized in sizes that correspond with the maximum monthly allowances per paragraphs (e)(9) and (11) of this section. (2) State agencies must: (i)
us,wic_cfr_246_12a,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/12,no,"regex 'food delivery system|electronic benefit transfer|EBT' matched in the us/regulation/7/246/12 body (2026-07-13-recovery-r2026-07-17-dedup): section sets forth design and operational requirements for food delivery systems. In recognition of emergent electronic benefit transfer (EBT) technology, FNS"
us,wic_cfr_246_12g,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/12,no,regex 'vendor (authorization|selection|agreement|sanction)' matched in the us/regulation/7/246/12 body (2026-07-13-recovery-r2026-07-17-dedup): the cash-value vouchers. (g) Retail food delivery systems: Vendor authorization—(1) General. The State agency must authorize an appropriate number and distribu
us,wic_cfr_246_12u,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/12,no,"regex 'participant violation|disqualif.{0,60}participant' matched in the us/regulation/7/246/12 body (2026-07-13-recovery-r2026-07-17-dedup): etermines, in its sole discretion, and documents that: (A) Disqualification of the vendor would result in inadequate participant access; or (B) The vendor had, at the time of the violation, an effecti"
us,wic_cfr_246_4a,federal_with_state_option,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/4,no,"regex 'State Plan|state plan' matched in the us/regulation/7/246/4 body (2026-07-13-recovery-r2026-07-17-dedup): year, each State agency shall submit to FNS for approval a State Plan for the following fiscal year as a prerequisite to receiving funds under this s"
us,wic_cfr_246_2,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/2,partial (wic_category definitions),"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 29759 chars"
us,wic_cfr_246_9,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/9,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 8945 chars"
us,wic_cfr_246_11,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/11,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 8879 chars"
us,wic_cfr_246_16a,federal_only,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/16a,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 37765 chars"
us,wic_g01,federal_guidance,fns_guidance,PRESENT,2026-09-10-wic-fns-guidance,us/guidance/fns/wic/income-eligibility-guidelines/2025-2026/block-1,"yes (wic_income_limit, wic_fpg)","regex '185 percent.{0,300}poverty|Income Eligibility Guidelines' matched in us/guidance/fns/wic/income-eligibility-guidelines/2025-2026/block-1 (2026-09-10-wic-fns-guidance): n Program for Women, Infants, and Children (WIC): 2025/2026 Income Eligibility Guidelines AGENCY: Food and Nutrition Service (FNS), USDA. ACTION: Notice. ------------"
us,wic_g02,federal_guidance,fns_guidance,PRESENT,2026-09-10-wic-fns-guidance,us/guidance/fns/wic/policy-memo/2026-2/document-1,yes (cvb/current),regex 'Cash-Value (Voucher|Benefit)' matched in us/guidance/fns/wic/policy-memo/2026-2/document-1 (2026-09-10-wic-fns-guidance): BJECT: WIC Policy Memorandum #2026-2: Fiscal Year (FY) 2026 Cash-Value Voucher/Benefit (CVV/B) Amounts TO: Regional Directors Supplemental Nutrition Division
us,wic_g03,federal_guidance,fns_guidance,PRESENT,2026-09-10-wic-fns-guidance,us/guidance/fns/wic/policy-memo/2025-5/document-1,partial (wic/value by package; milk allowance not modeled),"regex 'Food Package|Fluid Milk' matched in us/guidance/fns/wic/policy-memo/2025-5/document-1 (2026-09-10-wic-fns-guidance): Policy Memorandum #2025-5 Implementing Revisions to the WIC Food Packages: Flexibilities to Support Healthy Choices, Healthy Outcomes, and Healthy Famil"
us,wic_g04,federal_guidance,fns_guidance,EXTRACTABLE,,,partial (is_wic_at_nutritional_risk flag only),"no selected federal scope carries it (regex 'nutrition risk criteria.{0,300}(allowed|list|code|justification)' over 11 federal scopes); publisher lists it: FNA resource browser, WIC Guidance Documents family (195 documents; none taken), fna.usda.gov/resources?f[0]=program:32"
us,wic_g05,federal_guidance,fns_guidance,EXTRACTABLE,,,no,"no selected federal scope carries it (regex '^WIC Policy Memorandum #(19\\d\\d|200\\d|201\\d|202[0-4])-\\d+' over 11 federal scopes); publisher lists it: FNA resource browser, WIC Policy Memos family (154; 11 FY2025-2026 memos taken)"
us,wic_g06,federal_guidance,fns_guidance,EXTRACTABLE,,,no,"no selected federal scope carries it (regex 'Federal Register|\\d+ FR \\d+|final rule' over 11 federal scopes); publisher lists it: FNA resource browser, WIC Federal Register Notices family (70; none taken; the two income-guideline notices are wic_g01)"
us,wic_g07,federal_guidance,fns_guidance,EXTRACTABLE,,,no,"no selected federal scope carries it (regex 'infant formula.{0,120}(rebate|cost containment|contract)' over 11 federal scopes); publisher lists it: FNA WIC infant formula guidance (Guidance Documents family)"
us,wic_g08,federal_guidance,fns_guidance,EXTRACTABLE,,,no,no selected federal scope carries it (regex 'State Plan (Guidance|Template|Submission)' over 11 federal scopes); publisher lists it: FNA WIC State Plan guidance (Guidance Documents family)
us-al,wic_usc_1786_a,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_b,federal_only,federal_statute,INHERITED,,,partial (definitions used by wic_category),federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_c,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_d,federal_with_state_option,federal_statute,INHERITED,,,"partial (categories, 185 percent, nutritional risk flag)",federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_e,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_f,federal_with_state_option,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_g,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_h,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_i,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_j,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_k,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_l,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_m,federal_with_state_option,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_n,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_o,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_p,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_q,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_r,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_usc_1786_s,federal_only,federal_statute,INHERITED,,,no,federal-level element; the us row is EXTRACTABLE
us-al,wic_cfr_246_1,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/1,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_2,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/2,partial (definitions used by wic_category),federal-level element; the us row is PRESENT
us-al,wic_cfr_246_3,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/3,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_4,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/4,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_5,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/5,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_6,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/6,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_7,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/7,"partial (categorical, income 185% FPG, nutritional risk flag)",federal-level element; the us row is PRESENT
us-al,wic_cfr_246_8,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/8,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_9,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/9,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_10,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/10,"partial (food package value, CVB amounts)",federal-level element; the us row is PRESENT
us-al,wic_cfr_246_11,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/11,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_12,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/12,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_13,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/13,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_14,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/14,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_15,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/15,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_16,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/16,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_16a,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/16a,no,federal-level element; the us row is PRESENT
us-al,wic_cfr_246_17,federal_regulation,federal_regulation,INHERITED,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/246/17,no,federal-level element; the us row is PRESENT
