jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us,snap_usc_2034,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2034,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 6568 chars"
us,snap_usc_2035,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2035,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 5612 chars"
us,snap_usc_2036,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2036,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2429 chars"
us,snap_usc_2036a,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2036a,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 11955 chars"
us,snap_usc_2036b,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2036b,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1588 chars"
us,snap_usc_2036c,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2036c,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1770 chars"
us,snap_usc_2036d,federal_statute,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2036d,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1823 chars"
us,snap_usc_2012_j,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2012/j,yes (has_snap_elderly_disabled_member),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2789 chars"
us,snap_usc_2012_k,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2012/k,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 4042 chars"
us,snap_usc_2012_m,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2012/m,partial (snap_unit),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 3330 chars"
us,snap_usc_2012_o,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2012/o,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1911 chars"
us,snap_usc_2012_r,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2012/r,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 246 chars"
us,snap_usc_2012_u,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2012/u,yes (max_allotment by region; uprating),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2613 chars"
us,snap_usc_2014_a,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/a,yes (categorical_eligibility),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1640 chars"
us,snap_usc_2014_b,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/b,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 685 chars"
us,snap_usc_2014_c,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/c,yes (income/limit/gross),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 994 chars"
us,snap_usc_2014_d,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/d,partial (income/sources; child_income_exclusion_age),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 8226 chars"
us,snap_usc_2014_e,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/e,yes (income/deductions/*),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 12548 chars"
us,snap_usc_2014_f,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/f,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 4944 chars"
us,snap_usc_2014_g,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/g,partial (asset_test/limit; vehicles not modeled),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 7615 chars"
us,snap_usc_2014_h,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/h,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2080 chars"
us,snap_usc_2014_i,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/i,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 4229 chars"
us,snap_usc_2014_j,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/j,partial (categorical_eligibility),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 568 chars"
us,snap_usc_2014_k,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/k,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2395 chars"
us,snap_usc_2014_l,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/l,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 366 chars"
us,snap_usc_2014_m,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/m,yes (deductions/self_employment),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 814 chars"
us,snap_usc_2014_n,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2014/n,partial (deductions/child_support),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 590 chars"
us,snap_usc_2015_a,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/a,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 316 chars"
us,snap_usc_2015_b,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/b,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2828 chars"
us,snap_usc_2015_c,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/c,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 6220 chars"
us,snap_usc_2015_d,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/d,partial (work_requirements/general),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 25642 chars"
us,snap_usc_2015_e,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/e,yes (student/*),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2334 chars"
us,snap_usc_2015_f,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/f,yes (eligible_immigration_statuses),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1390 chars"
us,snap_usc_2015_g,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/g,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 776 chars"
us,snap_usc_2015_h,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/h,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 272 chars"
us,snap_usc_2015_i,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/i,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1106 chars"
us,snap_usc_2015_j,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/j,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 482 chars"
us,snap_usc_2015_k,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/k,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1082 chars"
us,snap_usc_2015_l,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/l,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1329 chars"
us,snap_usc_2015_m,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/m,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1469 chars"
us,snap_usc_2015_n,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/n,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 650 chars"
us,snap_usc_2015_o,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/o,yes (work_requirements/abawd/*),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 12561 chars"
us,snap_usc_2015_p,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/p,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 539 chars"
us,snap_usc_2015_q,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/q,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 410 chars"
us,snap_usc_2015_r,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/r,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1352 chars"
us,snap_usc_2015_s,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2015/s,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 882 chars"
us,snap_usc_2017_a,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2017/a,"yes (max_allotment, min_allotment, expected_contribution)","section row present in 2026-07-22-rulespec-title-7-consolidated, body 719 chars"
us,snap_usc_2017_b,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2017/b,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 454 chars"
us,snap_usc_2017_c,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2017/c,partial (proration),"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2540 chars"
us,snap_usc_2017_d,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2017/d,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 946 chars"
us,snap_usc_2017_e,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2017/e,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 641 chars"
us,snap_usc_2017_f,federal_only,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2017/f,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 5190 chars"
us,snap_usc_2020_e,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2020/e,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 21939 chars"
us,snap_usc_2020_i,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2020/i,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 1256 chars"
us,snap_usc_2020_s,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2020/s,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 2407 chars"
us,snap_usc_2025_h,federal_with_state_option,federal_statute,PRESENT,2026-07-22-rulespec-title-7-consolidated,us/statute/7/2025/h,no,"section row present in 2026-07-22-rulespec-title-7-consolidated, body 27808 chars"
us,snap_cfr_271_1,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_2,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_3,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_4,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_5,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_6,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_7,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_8,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_271_9,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_1,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_2,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_3,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_4,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_5,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_6,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_7,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_8,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_9,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_10,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_11,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_12,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_13,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_14,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_15,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_16,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_17,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_272_18,federal_regulation,federal_regulation,EXTRACTABLE,,,no,"part in no selected scope (selected federal scopes hold 7 CFR 246, 247, 273 and 275 only); eCFR title 7 chapter II subchapter C lists it (structure API read 2026-09-12); same extractor as us/regulation/2026-06-15-title-7-part-275"
us,snap_cfr_273_1,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/273/1,partial (snap_unit / household concept),"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 13770 chars"
us,snap_cfr_273_2,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/2,partial (j: categorical eligibility incl. BBCE),"section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 153882 chars"
us,snap_cfr_273_3,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/3,no,"section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 1719 chars"
us,snap_cfr_273_4,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/4,"partial (eligible_immigration_statuses, ineligible-member proration)","section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 22614 chars"
us,snap_cfr_273_5,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/5,partial (student rules),"section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 6572 chars"
us,snap_cfr_273_6,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/6,no,"section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 6034 chars"
us,snap_cfr_273_7,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/7,"partial (general work requirements, E&T hours)","section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 148194 chars"
us,snap_cfr_273_8,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/8,partial (asset limit; vehicle rules not modeled),"section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 27006 chars"
us,snap_cfr_273_9,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/9,"partial (income sources, standard/earned/medical/shelter/utility/child-support deductions)","section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 56681 chars"
us,snap_cfr_273_10,federal_regulation,federal_regulation,PRESENT,2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained,us/regulation/7/273/10,"partial (gross/net tests, max/min allotment, proration)","section row present in 2026-05-10-snap-7-cfr-273-r2026-07-15-self-contained, body 51633 chars"
us,snap_cfr_273_11,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/273/11,"partial (ineligible member income counting, self-employment)","section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 70728 chars"
us,snap_cfr_273_12,federal_regulation,federal_regulation,PRESENT,2026-07-13-recovery-r2026-07-17-dedup,us/regulation/7/273/12,no,"section row present in 2026-07-13-recovery-r2026-07-17-dedup, body 55510 chars"
